index,erabuilt,numstories,roofshape,fpAreas,occupancy2,fparea,repaircost,constype,occupancy,Lat,Lon
295,1969,1,Gable,6682,,5240.0,510912.576,RM1,RES1,37.91430457878787,-122.48511954242423
296,1969,1,Gable,3349,Other,2421.0,402674.162,W1,RES1,37.91445292631578,-122.4847376263158
297,NA,NA,Gable,543,Residential,,,,,37.91466454,-122.48482587999999
298,1969,2,Hip,3461,Residential,1480.23458,241835.485,C1,COM4,37.91539922727273,-122.48425621818183
299,1969,2,Hip,3240,Residential,3890.0,548276.579,W1,RES1,37.91510198571428,-122.48424662857143
300,1969,3,Gable,3248,Other,5755.0,729659.041,W1,RES1,37.915178490909085,-122.48297647272729
301,1969,2,Gable,3299,Residential,5105.0,648906.673,RM1,RES1,37.915106381818184,-122.48225274545456
302,1969,2,Hip,5711,Residential,6914.0,794791.785,RM1,RES1,37.914566495652174,-122.48246918260872
303,1969,2,Gable,6579,Residential,7123.0,809745.135,W1,RES1,37.91385688048781,-122.48171197560976
304,NA,NA,Gable,441,Other,,,,,37.86715168888889,-122.43857743333335
305,1964,1,Gable,1860,Residential,1792.0,338266.246,W1,RES1,37.89650704545455,-122.48644916363637
306,1964,1,Flat,2492,Residential,1937.0,355071.332,W1,RES1,37.896326488235296,-122.4864046352941
307,1964,1,Flat,2334,Residential,1300.0,280265.232,W1,RES1,37.89612813157894,-122.4862926263158
308,1964,1,Gable,3520,Residential,2941.0,454131.601,W1,RES1,37.895924605263154,-122.48618936315789
309,1964,2,Hip,2176,Residential,2947.0,451530.193,RM1,RES1,37.89576782105263,-122.48603796842106
310,1964,1,Gable,3353,Residential,2204.0,382919.528,W1,RES1,37.89555534666667,-122.48638310666666
311,1964,2,Gable,1862,Residential,2736.0,432043.274,RM1,RES1,37.896046313333336,-122.48560674000001
312,1964,1,Gable,2165,Residential,1937.0,355071.332,RM1,RES1,37.89617734545455,-122.48573754545454
313,1964,1,Gable,1857,Residential,1940.0,355400.581,W1,RES1,37.89631154705883,-122.4858291764706
314,1964,1,Gable,1764,Residential,1688.0,324340.303,W1,RES1,37.89650883125,-122.4859349125
315,1964,1,Hip,2393,Residential,1432.0,293581.546,RM1,RES1,37.89636134444444,-122.48524437777776
316,1964,1,Gable,2352,Residential,2552.0,416313.754,W1,RES1,37.896141746153845,-122.4848264923077
317,1964,1,Gable,2693,Other,2485.0,409442.302,RM1,RES1,37.896394785714286,-122.48478957142858
318,1964,1,Gable,2208,Residential,1527.0,304414.306,RM1,RES1,37.89589724117647,-122.4850879235294
319,1964,1,Flat,2392,Residential,2282.0,390204.03,W1,RES1,37.89593951111111,-122.48462991111111
320,NA,NA,Gable,637,Residential,,,,,37.8960544,-122.48453686
321,1964,2,Gable,2746,Residential,910.340375,146392.043,RM1,COM4,37.895944607692314,-122.48415899230768
322,1964,1,Gable,2825,Residential,2746.0,434975.962,RM1,RES1,37.8961353882353,-122.48427610588233
323,NA,NA,Flat,2394,Residential,,,,,37.896338792307695,-122.48432723846153
324,1964,2,Flat,2189,Residential,3154.0,470868.307,RM1,RES1,37.89633191818182,-122.48388286363637
325,1964,1,Gable,2682,Residential,1989.0,360681.706,W1,RES1,37.896042709090906,-122.48363180909091
326,1964,1,Gable,3205,Other,2995.0,459403.75,W1,RES1,37.8961196,-122.48315925384614
327,1964,1,Flat,2899,Residential,2867.0,446727.225,W1,RES1,37.89568306666667,-122.48313840666667
328,1964,2,Gable,2599,Residential,3237.0,479139.046,RM1,RES1,37.895474427272724,-122.48338296363637
329,1964,1,Hip,2855,Residential,2912.0,451254.627,RM1,RES1,37.895301354545445,-122.48359277272729
330,1964,1,Gable,2182,Residential,1592.0,311206.513,W1,RES1,37.895303285714284,-122.48316167142858
331,1964,1,Gable,2136,Residential,2175.0,380101.934,RM1,RES1,37.89542332222222,-122.48291074444445
332,1964,2,Flat,2051,Residential,2182.0,381863.036,RM1,RES1,37.89522202222222,-122.48261223333333
333,NA,NA,Gable,569,Residential,,,,,37.895146340000004,-122.48307967999999
334,1964,2,Gable,2717,Residential,2299.0,393596.572,W1,RES1,37.89509023529412,-122.48325758823528
335,1964,1,Gable,1888,Other,2281.0,390113.35,W1,RES1,37.89492572,-122.48346655999998
336,1964,1,Gable,2977,Residential,1927.0,353968.904,RM1,RES1,37.89487814444445,-122.48384804444446
337,1964,1,Gable,2076,Residential,1938.0,355181.157,W1,RES1,37.894729315384616,-122.48366483076923
338,1964,1,Gable,2447,Other,2331.0,394561.085,W1,RES1,37.89474002000001,-122.48407225999999
339,1964,1,Gable,2916,Residential,2026.0,364691.509,RM1,RES1,37.894530259999996,-122.48398732000001
340,1964,2,Hip,2564,Other,1832.47799,284269.384,S1,IND6,37.89449582857143,-122.48341291428572
341,1964,1,Hip,2511,Residential,2623.0,570795.79,W1,RES1,37.89465877777778,-122.4831955
342,1964,2,Hip,3196,Residential,3184.0,473536.135,W1,RES1,37.8941859923077,-122.48339146153846
343,1964,2,Gable,2972,Residential,2430.0,405875.678,W1,RES1,37.894283019999996,-122.48307176666665
344,1964,2,Gable,2013,Residential,3107.0,466620.098,W1,RES1,37.89440012222222,-122.48288042222222
345,1964,2,Gable,1934,Residential,1976.0,357500.133,RM1,RES1,37.89456510588235,-122.48262027058821
346,1964,1,Hip,2513,Residential,1929.0,354189.997,RM1,RES1,37.89473502857144,-122.48242635714284
347,1964,1,Hip,3097,Residential,3032.0,462952.315,W1,RES1,37.89483622000001,-122.48291529333333
348,1964,1,Gable,2449,Residential,2469.0,407768.987,W1,RES1,37.89490574,-122.48218967999999
349,1964,1,Gable,3924,Residential,2640.0,425006.461,RM1,RES1,37.89491310909091,-122.48189026363637
350,1964,1,Flat,3150,Residential,1914.0,352524.412,W1,RES1,37.89502699090909,-122.48113608181816
351,1964,1,Hip,3896,Residential,2582.0,419319.59,W1,RES1,37.89511434761906,-122.48144425714288
352,1964,1,Gable,3451,Residential,3166.0,475369.451,RM1,RES1,37.89542102222222,-122.48129963333334
353,1964,2,Hip,3059,Residential,2270.0,390771.202,RM1,RES1,37.89544219333334,-122.48181136666668
354,1964,1,Gable,2732,Residential,2622.0,423259.12,W1,RES1,37.89566605555555,-122.48164823333335
355,1964,2,Hip,1957,Residential,2756.0,433559.328,RM1,RES1,37.89583435714285,-122.4814222
356,1964,1,Hip,2757,Residential,2313.0,392980.181,RM1,RES1,37.896044460000006,-122.48134296666669
357,1964,2,Gable,2029,Residential,2948.0,451627.52,W1,RES1,37.896092107692304,-122.48227193076924
358,1964,1,Gable,3665,Residential,3416.0,498714.115,RM1,RES1,37.8960225962963,-122.48275846666667
359,1964,2,Hip,2053,Residential,2738.0,432195.952,W1,RES1,37.895875385714284,-122.4833882285714
360,1964,1,Hip,2214,Residential,1716.0,328158.757,RM1,RES1,37.89576907777777,-122.48371605555556
361,1964,1,Gable,2433,Residential,1652.0,319355.98,W1,RES1,37.895651155555555,-122.48410123333332
362,1964,1,Gable,2200,Residential,1227.0,272290.272,RM1,RES1,37.89548451111111,-122.4844031111111
363,1964,1,Gable,3550,Residential,3064.0,465979.483,W1,RES1,37.895376805555564,-122.48416061666666
364,1964,2,Gable,1855,Other,1944.0,351710.657,W1,RES1,37.89525004,-122.48444121999998
365,1964,1,Hip,2871,Residential,1884.0,349142.054,W1,RES1,37.89509533846154,-122.4842388153846
366,1964,2,Gable,3142,Residential,2715.0,430425.766,RM1,RES1,37.89498227777777,-122.48450633333333
367,1964,1,Hip,2941,Residential,1714.0,327887.7,RM1,RES1,37.89513204705882,-122.48366612352942
368,1964,1,Gable,3339,Other,2197.0,382244.841,W1,RES1,37.89451495384616,-122.4817572153846
369,1964,1,Gable,3031,Residential,1931.0,354410.785,RM1,RES1,37.89442523076924,-122.48201670000002
370,1964,1,Gable,3054,Other,2524.0,413468.72,RM1,RES1,37.89430279090909,-122.48225233636363
371,1964,1,Gable,2719,Residential,2644.0,425392.614,RM1,RES1,37.89418377142857,-122.4824681857143
372,NA,NA,Flat,2990,Other,,,,,37.89413698,-122.48180044
373,1964,2,Gable,2113,Residential,2880.0,444922.951,RM1,RES1,37.893677780000004,-122.48318454
374,1964,2,Gable,2134,Residential,3127.0,468438.084,W1,RES1,37.89386550666667,-122.48292275333334
375,1964,2,Flat,1649,Residential,2935.0,450359.319,W1,RES1,37.89400817777778,-122.48267482222221
376,1964,1,Flat,2956,Residential,3383.0,495710.505,W1,RES1,37.8937617,-122.48352706363636
377,NA,NA,Gable,589,Residential,,,,,37.89378016,-122.4831682
378,1964,1,Hip,2801,Residential,2704.0,431091.304,RM1,RES1,37.893954779999994,-122.48376902666665
379,1964,2,Hip,2384,Residential,2757.0,433634.505,RM1,RES1,37.89403218571429,-122.4840580857143
380,1964,2,Gable,1770,Residential,3007.0,457302.66,W1,RES1,37.89416292,-122.48422456
381,NA,NA,Gable,553,Residential,,,,,37.894282,-122.48420876
382,1964,2,Gable,2536,Other,3535.0,511836.411,RM1,RES1,37.89438241333333,-122.48443339999999
383,1964,2,Gable,3002,Residential,3747.0,533926.294,W1,RES1,37.894509280952384,-122.48465339047618
384,1964,1,Gable,2004,Other,1569.0,308860.676,RM1,RES1,37.89464896,-122.48539982
385,1964,1,Gable,2411,Residential,2088.0,371293.819,W1,RES1,37.89478678461539,-122.48554813846152
386,1964,2,Flat,2223,Residential,1867.0,337779.731,W1,RES1,37.89495457777778,-122.48569251111111
387,1964,1,Flat,3248,Residential,2262.0,388377.052,W1,RES1,37.89511978181818,-122.48584612727272
388,1964,1,Flat,2617,Residential,2152.0,377825.18,W1,RES1,37.89530043333334,-122.48602261111111
389,1964,1,Flat,2680,Residential,2324.0,393949.0,RM1,RES1,37.8954474,-122.48572894285714
390,1964,1,Gable,2082,Residential,2583.0,419419.029,W1,RES1,37.895750311111115,-122.48533337777778
391,1964,2,Flat,2602,Residential,2616.0,422446.438,RM1,RES1,37.89528138,-122.48553744
392,1964,1,Gable,3193,Other,1890.0,349823.985,RM1,RES1,37.89512970909091,-122.48539609999999
393,1964,1,Hip,2965,Residential,2592.0,420311.785,RM1,RES1,37.89499330000001,-122.48519837333333
394,1964,2,Hip,2223,Residential,1326.34055,229839.084,W1,REL1,37.894766399999995,-122.48503042857143
395,1964,2,Gable,2863,Other,3432.0,500752.565,W1,RES1,37.89464056842106,-122.48482060526312
396,1964,1,Gable,2635,Residential,1754.0,333259.433,W1,RES1,37.894325541176464,-122.48499014705882
397,1964,1,Flat,1748,Residential,1400.0,289690.464,RM1,RES1,37.894446,-122.48519025714283
398,1964,1,Hip,2048,Residential,1934.0,354741.4,RM1,RES1,37.89418682857143,-122.48480842857144
399,1964,2,Flat,2843,Residential,2763.0,434084.316,RM1,RES1,37.89406516923077,-122.48460101538461
400,1964,1,Gable,2263,Other,1793.0,388968.799,W1,RES1,37.89390400909091,-122.48441743636363
401,NA,NA,Hip,782,Residential,,,,,37.8939893,-122.48438621999999
402,1964,1,Gable,2528,Other,2272.0,389294.062,RM1,RES1,37.89378966923076,-122.48421601538463
403,1964,1,Hip,2267,Residential,1479.0,299075.335,RM1,RES1,37.89362891428571,-122.48399092857142
404,1964,1,Gable,2260,Residential,1296.0,279852.168,W1,RES1,37.89361739333334,-122.4847495
405,1964,1,Flat,2717,Residential,2410.0,401490.778,RM1,RES1,37.89344748888889,-122.48456144444445
406,1964,1,Gable,3405,Residential,2056.0,367919.976,W1,RES1,37.89386799090908,-122.48514104090908
407,1964,1,Gable,2276,Other,2126.0,375206.601,RM1,RES1,37.89420147333333,-122.4855841
408,1964,1,Gable,2216,Residential,2042.0,366421.245,RM1,RES1,37.894390577777784,-122.48573402222223
409,1964,1,Hip,2502,Residential,1849.0,345109.706,W1,RES1,37.89454254444444,-122.48592909999999
410,1964,1,Flat,1911,Residential,1261.0,276119.559,W1,RES1,37.89469233636363,-122.48606153636365
411,1964,1,Gable,2333,Residential,1316.0,281889.751,W1,RES1,37.89488848571428,-122.48620100000001
412,1964,1,Flat,2969,Residential,2194.0,381954.634,RM1,RES1,37.89506471428571,-122.4864043142857
413,NA,NA,Hip,895,Residential,,,,,37.91377902000001,-122.48784918000001
414,1969,1,Hip,5566,Residential,4858.0,473666.659,W1,RES1,37.913590078571424,-122.48755649285715
415,1969,1,Hip,4884,Residential,4588.0,494759.158,RM1,RES1,37.91316350714284,-122.48721953571432
416,1969,1,Hip,5238,Other,1352.0,264173.782,W1,RES1,37.892370370370365,-122.48301817407403
417,1964,1,Hip,3452,Residential,739.823691,114393.922,W1,COM4,37.89255816666667,-122.482033925
418,1964,1,Hip,3395,Residential,2133.0,375916.286,W1,RES1,37.89264263846154,-122.48178164615388
419,1964,1,Hip,4283,Other,2557.0,416817.773,RM1,RES1,37.89276598,-122.4814468
420,1964,1,Gable,3310,Residential,1964.0,358010.005,W1,RES1,37.892818053333336,-122.48109839999998
421,1969,2,Hip,4874,,5840.0,707338.744,W1,RES1,37.913161228571425,-122.48780071785713
422,1969,2,Hip,4087,,5144.0,651962.321,RM1,RES1,37.91372586800001,-122.48618335200001
423,1969,2,Flat,4043,,4516.0,602725.84,RM1,RES1,37.91349248235294,-122.48587941764706
424,1969,2,Gable,5239,Residential,5438.0,674069.154,W1,RES1,37.913485768656706,-122.48652788507466
425,1969,2,Flat,2418,Other,3439.0,501513.117,RM1,RES1,37.91353529523809,-122.48117379047619
426,1964,1,Gable,2567,Other,2902.0,450255.173,W1,RES1,37.89249625714286,-122.4813206142857
427,1964,2,Gable,2887,Residential,4401.0,593545.847,RM1,RES1,37.89218648571428,-122.48174385000002
428,1964,1,Gable,3756,Residential,2268.0,388928.103,RM1,RES1,37.89334192222222,-122.48426541111111
429,1969,1,Hip,7463,,4286.0,525294.375,RM1,RES1,37.912017527500005,-122.48268603249997
430,1969,1,Flat,4897,Residential,3449.0,689918.296,W1,RES1,37.91084055416667,-122.48097929999999
431,1969,2,Flat,5500,Residential,5932.0,715525.565,W1,RES1,37.9130103882353,-122.48073344705881
432,1969,2,Flat,4053,Residential,5224.0,658140.073,W1,RES1,37.91325047058824,-122.48017688235295
433,1969,1,Flat,3422,Other,1602.0,312293.557,W1,RES1,37.91263008888888,-122.48000905555553
434,1969,1,Gable,2903,Other,1834.0,343353.119,RM1,RES1,37.912309015384615,-122.4794220923077
435,1969,1,Gable,2535,Residential,2147.0,377325.304,W1,RES1,37.9110749,-122.4793526230769
436,1969,2,Flat,3561,Other,3005.0,457112.444,RM1,RES1,37.91093565789475,-122.47976164736842
437,1969,1,Hip,4473,,4624.0,490525.994,W1,RES1,37.909870480769236,-122.47976434230773
438,1969,1,Hip,5004,Residential,3705.0,523506.229,RM1,RES1,37.91016633913043,-122.47771615217394
439,1969,1,Flat,6423,Residential,3885.0,537575.826,RM1,RES1,37.91037222799999,-122.47820486400002
440,1969,2,Hip,3335,Residential,4232.0,579470.283,RM1,RES1,37.91067779666667,-122.47868970999997
441,1969,1,Flat,199,Other,3545.0,510115.9,W1,RES1,37.9078392,-122.48033704285714
442,1969,2,Hip,3912,Residential,4221.0,707250.274,C1,RES3A,37.90733735294118,-122.47712237352941
443,NA,NA,Gable,518,Residential,,,,,37.90733454,-122.47735923999998
444,NA,NA,Hip,987,Residential,,,,,37.907341859999995,-122.47775874000001
445,NA,NA,Gable,604,Residential,,,,,37.90720134,-122.47743258
446,1969,2,Gable,3030,Residential,4374.0,591343.817,RM1,RES1,37.907037439999996,-122.47734640000002
447,1969,1,Flat,581,Residential,13000.0,2178216.9,C1,COM4,37.90669431428572,-122.47700315714285
448,1969,1,Flat,386,,6720.0,655216.128,W1,RES1,37.90657262,-122.47740891999999
449,1969,2,Flat,1896,Residential,2585.0,419827.797,RM1,RES1,37.90622274444444,-122.4770981888889
450,1969,1,Gable,1685,Residential,926.542,230457.361,W1,RES3A,37.906081845454544,-122.47712533636364
451,1969,1,Flat,2517,Residential,625.865,155734.563,W1,RES3A,37.90602475714286,-122.47730373333334
452,1969,1,Gable,4025,Residential,4210.0,531578.209,W1,RES1,37.90578512105264,-122.4773615894737
453,1969,1,Hip,2675,Residential,1495.0,300885.499,W1,RES1,37.90533045454546,-122.47733043636363
454,1969,1,Hip,2235,Residential,1851.0,345342.629,W1,RES1,37.90541707692308,-122.47786778461537
455,1969,1,Gable,2741,Residential,1531.0,304846.827,W1,RES1,37.90573826666667,-122.47798323999997
456,1969,1,Gable,2403,Residential,1980.0,359725.354,W1,RES1,37.90603436363636,-122.47825984545456
457,1969,1,Hip,2697,Residential,3009.0,460752.555,RM1,RES1,37.9055707,-122.47856952
458,1969,1,Flat,3340,Other,2964.0,456390.663,RM1,RES1,37.90589442941177,-122.47888375882354
459,NA,NA,Gable,1513,Residential,,,,,37.90609571428571,-122.47919818571428
460,NA,NA,Gable,508,Residential,,,,,37.906043340000004,-122.47943486000001
461,1969,1,Gable,2597,Residential,2627.0,423746.077,RM1,RES1,37.906972427272734,-122.48067231818185
462,NA,NA,Gable,332,Residential,,,,,37.9069892,-122.48047984
463,1969,2,Gable,2500,Residential,2258.0,389586.092,RM1,RES1,37.906963839999996,-122.48029582000002
464,1969,2,Hip,4649,Residential,6602.0,771478.507,RM1,RES1,37.90752177391305,-122.47972870434782
465,1969,2,Gable,2744,Residential,1156.49301,262600.061,C1,COM3,37.90724432571429,-122.47868136571428
466,1969,1,Hip,2352,Residential,2387.0,399333.545,RM1,RES1,37.90769487777777,-122.47864874444446
467,NA,NA,Hip,883,Other,,,,,37.90773206,-122.47879087999999
468,1969,1,Gable,3981,Residential,2584.0,419518.419,RM1,RES1,37.90775365333333,-122.47901105333332
469,1969,1,Gable,3782,Residential,3522.0,508122.642,W1,RES1,37.90786289230769,-122.47940536923078
470,1969,1,Gable,2567,Residential,2587.0,419816.297,RM1,RES1,37.90808318823528,-122.47978364117647
471,1969,2,Gable,2930,Residential,2996.0,456254.593,RM1,RES1,37.908311733333335,-122.48026370000002
472,NA,NA,Hip,668,Residential,,,,,37.908689020000004,-122.48006052000001
473,1969,2,Hip,3234,,4585.0,608079.1,RM1,RES1,37.9088708076923,-122.48003927692308
474,1969,1,Hip,4340,Residential,4131.0,537513.132,RM1,RES1,37.908922073333336,-122.47953473999999
475,1969,2,Hip,4131,,3831.0,542409.523,W1,RES1,37.9094800037037,-122.48026591111113
476,1975,1,Flat,18089,Other,1245.23333,198605.295,RM1,COM4,37.874540281818184,-122.45919009090912
477,1975,2,Hip,1410,Other,1825.7647,262990.258,W1,COM7,37.87424898,-122.45946018
478,1975,1,Flat,5762,Other,950.880681,215912.524,RM1,COM3,37.87419616923077,-122.45966157692305
479,1975,2,Hip,2585,Residential,3942.5,567893.055,W1,COM4,37.87399338181819,-122.45945950000001
480,1975,1,Gable,1008,Other,12000.0,1910969.71,RM1,COM3,37.87390561428572,-122.4592534714286
481,1975,1,Hip,923,Residential,10000.0,1538834.85,C1,IND6,37.87391522,-122.4591122
482,1957,1,Flat,1488,Residential,1163.0,265237.885,RM1,RES1,37.87274467500001,-122.45779067500001
483,1957,4,Gable,1132,Residential,2918.0,479371.112,RM1,RES1,37.872541657142854,-122.45762858571429
484,1975,2,Flat,1534,Other,2434.0,406253.727,W1,RES1,37.872832875,-122.45762352499999
485,1975,2,Gable,847,Other,1501.0,271562.601,RM1,RES1,37.87324081818181,-122.4578782818182
486,1975,2,Gable,1749,Residential,2553.0,417064.622,RM1,RES1,37.87332862941178,-122.45805040588233
487,1975,3,Flat,1050,Other,2723.0,458841.332,W1,RES1,37.87339688000001,-122.45817036000001
488,1975,2,Flat,2328,Other,1091.664,188096.406,S1,AGR1,37.872972425,-122.4573343875
489,1975,1,Gable,12476,Other,1000.0,269608.112,RM1,COM4,37.87299241333333,-122.45661404
490,1975,2,Flat,9814,Other,1960.94117,461571.742,C1,COM7,37.87289936818182,-122.4562598
491,1975,1,Gable,4549,Other,4149.75,852874.404,C1,COM1,37.87308689230769,-122.456057
492,1975,2,Flat,1319,,2816.0,433335.895,RM1,COM4,37.8728141,-122.45603902
493,1975,2,Flat,1658,Other,1353.61111,299945.106,S1,COM8,37.87318575454545,-122.45704807272728
494,1975,1,Flat,14168,Residential,2064.30714,497266.732,S1,COM9,37.8733901862069,-122.45676883793104
495,1975,1,Flat,1745,Residential,3607.14285,776103.673,S1,COM1,37.873421840000006,-122.45647626
496,NA,NA,Flat,2069,Other,,,,,37.87341779999999,-122.45638217142859
497,NA,NA,Flat,2868,Other,,,,,37.87346971428571,-122.45620394285716
498,1975,1,Gable,937,Residential,12000.0,2334713.88,S1,COM3,37.873532139999995,-122.45756535999999
499,1975,1,Flat,1818,Other,893.368421,202853.454,C1,COM3,37.87364668,-122.45771294
500,1975,1,Flat,2438,Other,799.991046,181650.642,C1,COM1,37.87371012,-122.45792352000001
501,1975,1,Flat,4502,Other,1092.03428,247963.685,W1,COM1,37.87381075789474,-122.4582267368421
502,1975,2,Flat,1064,Other,1018.5,255214.283,W1,RES3C,37.87391394285714,-122.45848217142857
503,1975,1,Gable,733,Other,17000.0,2448746.21,C1,IND2,37.87395504285714,-122.45853365714285
504,1975,1,Gable,738,Residential,31000.0,4211330.41,C1,IND3,37.87393648,-122.45860861999999
505,NA,NA,Flat,691,Other,,,,,37.873954239999996,-122.45868244
506,1975,1,Gable,1600,Residential,3341.25,481286.663,W1,COM4,37.873947529999995,-122.45877728
507,NA,NA,Flat,1627,Other,,,,,37.8739456,-122.45887123636363
508,1975,2,Flat,808,Residential,1161.25,287570.814,W1,RES3C,37.87396593333333,-122.45898311111111
509,1975,1,Gable,483,Residential,490.0,119971.286,RM1,RES1,37.8735458,-122.45856918
510,1957,2,Gable,905,Other,1705.0,308470.509,RM1,RES1,37.87366733636364,-122.45892300000001
